0,1,2,3,4
1-4 year(s),5-14 years,15-24 years,25-49 years,50+ years
M F Total,M F Total,M F Total,M F Total,M F Total
"17 5 22
- - -
3 10 13
13 1 14
11 9 20
1 16 17
144 178 322","362 321 683
189 337 526
343 464 807
296 407 703
244 352 596
234 315 549
3853 4793 8646","429 607 1036
399 535 934
431 656 1087
294 568 862
298 541 839
220 513 733
4095 7386 11481","188 388 576
55 32 87
242 347 589
218 386 604
194 314 508
53 207 260
2020 4036 6056","62 52 114
25 34 59
62 58 120
65 79 144
41 37 78
13 7 20
491 483 974"
