0,1,2,3,4,5,6
Barisal,Chittagong,Dhaka,Khulna,Rajshahi,Rangpur,Sylhet
"66878
37981
16704
12697
43
113
9393
22246
21652
1235
1934
1482
2589
18050
124
897
13.03
65.22
5.50
0.74","278669
118406
46194
51831
988
1434
32048
86301
85718
3018
4194
5756
5979
103011
482
403
14.80
52.81
5.50
1.04","530874
260527
104376
90095
1034
1790
90158
183077
180095
4660
8571
8752
12413
221235
667
2649
18.81
71.49
9.26
0.64","350144
127912
54005
46624
381
556
39865
87426
86236
2018
3097
3880
4698
100698
239
609
27.16
111.87
12.39
0.44","211445
127959
24065
59836
288
344
28571
89039
88521
1657
2398
2048
4916
95936
437
682
23.47
42.29
7.53
1.82","306997
128523
26907
58103
889
1254
29119
89365
88057
2376
3653
4951
8844
102146
229
643
27.59
55.39
8.99
0.85","111463
59705
22602
25230
1141
579
14969
41919
40145
2010
1682
3389
3854
57975
478
709
20.63
74.16
7.37
2.11"
