0,1,2,3,4,5,6
Barisal,Chittagong,Dhaka,Khulna,Rajshahi,Rangpur,Sylhet
"269658
2.1
6.2
29.3
12.9
0.1
22.1
0.0
0.5
4.0
0.0
0.0
0.0
22.7
100.0","901781
2.5
8.2
33.6
15.0
0.5
19.2
0.0
0.3
3.0
0.0
0.0
0.0
17.7
100.0","1647112
2.7
8.0
32.4
11.3
0.1
22.1
0.0
0.2
3.7
0.0
0.0
0.0
19.5
100.0","684393
4.9
7.0
34.3
12.2
0.2
18.5
0.0
0.1
2.9
0.0
0.0
0.0
19.6
100.0","927355
2.4
8.0
37.5
10.5
0.1
19.0
0.0
0.2
4.5
0.0
0.0
0.0
17.8
100.0","419716
2.0
7.4
34.0
13.9
0.1
22.0
0.0
0.1
4.3
0.0
0.0
0.0
16.0
100.0","445768
3.4
8.0
30.3
15.8
0.0
17.1
0.0
0.1
4.8
0.0
0.0
0.0
20.4
100.0"
