0,1,2,3
Sl. no.,Site,Number,Percentage
1,Lung,1598,28.0
2,Lymphoma,373,6.5
3,Oesophagus,314,5.5
4,Stomach,304,5.3
5,Liver,223,3.9
6,Rectum,184,3.2
7,Tongue,136,2.4
8,Larynx,121,2.1
9,Blood,115,2.0
10,Bladder,112,2.0
