0,1,2,3
Sl. no.,Site,Number,Percentage
1,Breast,1354,29.5
2,Cervix,799,17.4
3,Lung,271,5.9
4,Lymphoma,162,3.5
5,Cheek /buccal mucosa,133,2.9
6,Oesophagus,126,2.7
7,Gall blader,123,2.7
8,Rectum,113,2.5
9,Stomach,107,2.3
10,Liver,88,1.9
,,,
