0,1,2,3
Sl. No.,Morphology,Frequency,Percent
1.,Acute Lymphoblastic Leukemia,49,18.4
2.,Sq cell ca,40,15.0
3.,NHL,32,12.0
4.,Osteosarcoma,21,7.9
5.,Retinoblastoma,18,6.7
6.,Ewing's sarcoma,15,5.6
7.,Astrocytoma,11,4.1
8.,Hodgkins' Lymphoma,9,3.4
9.,Rhabdomyosarcoma,8,3.0
10.,Others,64,24.0
,,,
