0,1,2,3,4,5,6,7,8
"Programme/ Administrative Management Training for the HEP Focal Points . (Do) Health Education
officers/ Health Educator",,,,,,38,,
Implemented by the Following cost Center of In -service Training,,,,,,,,
,Bangladesh College of Physicians and Surgeons (BCPS),,,,,,,
TOT Program,,,199,,,,,
