0,1,2,3,4,5,6,7,8
Type of Service,,,,,,Taka,,
,Registration,,,,,,10.00,
Lab tests for 3 ANCs (2 Blood and 2 Urine tests),,,,,,140.00,,
,Consultati on fees for 3 ANCs and 1 PNC,,,,,,200.00,
Safe Delivery,,,,,,300.00,,
,Medicines,,,,,,100.00,
Total,,,,,,750,,
,Type of Complications,,,,,,Taka,
Forceps/ Manual Removal of Placenta/ DE&C/ Vacuum extraction,,,,,,1000,,
,Management of Eclampsia,,,,,,1000,
C-Section,,,,,,6000,,
