0,1,2,3,4
Table 13.4. Comparison of facility-based health services in the health sector in 2005 and 2023,,,,
"Sl.
no.",Sector/Topic,"Benchmark
year 2005*","Assessed
year 2023**",Remarks
Facility-based health services (in million),,,,
1,Services taken at outpatient department,42.55,77.5,182% 
2,Services taken at emergency department,7.94,14.9,188% 
3,Services taken at indoor department,2.48,8.78,354% 
4,Services taken at community clinic,-***,102.6****,
5,Services taken at community eye center,-,1.77,
