0,1,2,3
"Table 4.7.2. Trend in the coverage of
NVAC by round",,,
Period,"Children
aged
6-11
months","Children
aged
12-59
months","Children
aged
6-59
months"
"June
2022",97.5%,98.5%,98.4%
"February
2023",97.4%,98.7%,98.6%
"June
2023",98.2%,98.7%,98.7%
"December
2023",98.1%,98.8%,98.8%
