0,1,2,3,4
"Table 10.1. Training and workshops on biotechnology-related issues conducted in CMBT, 2022-2023",,,,
Type of training/workshops,Venue,"Duration and
participants per
batch","Batch and
participants 2022","Batch and
participants 2023"
"Hands-on training for medical
teachers and scientists",Dhaka,"7 days and 10 per
batch","2 batches and 20
participants","9 batches and 90
participants"
"Training/workshop for medical
teachers",Dhaka,"2 days and 25 per
batch","4 batches and 100
participants","7 batches and 175
participants"
