0,1,2,3
"Table 5.12. Yearly report of Community Eye
Care Centers",,,
Year,"No of
patients
registered","Spectacles
provided","Referred
to base
center"
2021,"546,664","56,454","3,233"
2022,"602,489","42,357","4,328"
2023,"436,927","40, 069","9,896"
