0,1,2,3
"Table 4.4.2. Top cancers among male and
female",,,
Male,,Female,
"Site with
ICD-O code",n (%),"Site with
ICD-O
code",n (%)
"Lip, oral
cavity and
pharynx
(C00-C14)","7
(46.7%)","Breast
(C50)","6
(31.6%)"
