0,1,2,3,4,5
Table continued...,,,,,
"Sl.
no.",Short description of the SBCC materials,Type of SBCC materials,,,
,,Leaflet,Poster,Note pad,Book
8,Official pad for DGHS (Note pad),,,"5,000",
9,Official pad for L&HEP (Note pad),,,700,
10,"Annual performance report of L&HEP-related
book (180 pages)","980,000","62,000",5700,200
