0,1,2
Table 4.7.5. Achievements of NFSL in 2023,,
Title,Funded by,Dissemination
"Exploring perceptions of healthcare
policies in different levels of
healthcare facilities in Bangladesh
and suggestive implications for policy
changes; attitude of clients and health
service providers","Planning, Monitoring
and Research (PMR),
Directorate General of
Health Services (DGHS),
Ministry of Health and
Family Welfare (MOHW)","Dissemination done in a
national research seminar
in Hotel Intercontinental
on 5 February 2023"
