0,1,2,3,4
"Table 13.3. Comparison of structural development and workforce in the health sector in
between 2006 and 2023",,,,
"Sl.
no.",Sector/Topic,"Benchmark
year 2006*","Assessed
year 2023**",Remarks
Structural Development,,,,
1,Number of beds in government hospitals,"33,579","71,100",212% 
2,Number of community clinics,"10,723","14,318",134% 
3,Number of community eye care centers,0,135,
4,Number of medical universities,1,5,500% 
5,Number of specialized hospitals,8,17,213% 
Table 13.3 contd.,,,,
