0,1,2,3,4
Table 13.5. Comparison of valid vaccination coverage by 12 months of age in 2006 and 2023,,,,
"Sl.
no.",Sector/Topic,"Benchmark
year 2006*","Assessed year
2019**",Remarks
EPI coverage (crude),,,,
1,BCG,98%,99.8%,"Last CES was done in
2019; CES 2023 is ongoing"
2,MCV1/MR1***,78%,91.7%,
3,MCV2/MR2***,94%,98.1%,
4,TT2/Td2***,94%,97.1%,
5,TT3/Td3***,19%,87.7%,
6,OPV3,92%,93.3%,
7,Fully-immunized children,71%,83.9%,
