0,1,2,3
Table 4.6.7. Installation of billboard on different health issues,,,
"Sl.
no.",Topic,"Number of districts,
upazilas, and hospitals","Number of
billboards"
1,"Lightening, thunderbolts, land-slides, and flood",40,40
2,Anemia and malnutrition,25,25
3,"Importance of healthful food, rest, and exercise
for the prevention of NCDs",30,30
4,Prevention of burn,18,18
Table 4.6.7. contd.,,,
