0,1,2,3
"Table 5.2. Secondary and tertiary healthcare institutions under DGHS, December 2023",,,
Type,"Level of
facilities",No. of facilities,"No. of
sanctioned beds"
Airport health office,Secondary,2,0
Chest disease clinic,,42,0
Chest hospital,,13,866
District-level office (Civil Surgeon’s Office),,65,0
Table 5.2 contd.,,,
