0,1,2,3,4
Table 1.13. Health services and medical education in Bangladesh up to December 2023,,,,
"Total hospital beds (govt.)
(MIS, DGHS)","71,100",,"Medical colleges (government and
private) (DGME)",104
Population per hospital bed,"2,405",,Dental colleges/unit (DGME),34
Medical universities (DGME),5,,Army and AFMC (DGME),6
"Postgraduate medical teaching
institutes (DGME)",39,,"Institute of health technology
(DGME)",120
