0,1
"Table 13.1. Structural development in health sector (Planning and Research, DGHS, 2023)",
Sl. no.,Completed project (June 2023)
1,"Establishment of Sheikh Sayera Khatun Medical College Hospital and Nursing
College, Gopalganj (2nd Revised)"
2,"Eye Health Promotion and Prevention of Blindness in Selected Areas of Bangladesh,
Sher-e-Bangla Nagar, Dhaka"
3,"Establishment of Shaheed M. Monsur Ali Medical College and 500-bedded Medical
College Hospital"
Ongoing project,
1,"Establishment of Sheikh Lutfar Rahman Dental College and Hospital, Gopalganj (2nd revision)"
2,"Sheikh Hasina Medical College Hospital and Nursing College, Jamalpur (2nd revised)"
Table 13.1 contd.,
