0,1,2
Name of Package,Date of Inspection,Conducted by Whom
"Construction of Medical Center at Akhaura
Land Port, Brahmanbaria",31 August 2023,"Project Director, ADB Mission Team
Environmental Safeguards Specialist, Civil
Engineer, and Procurement Expert"
"Construction of 50 Bed Isolation Unit & 10
Bed ICU/CCU and
Installation of Medical Gas System at Khulna
Medical College Hospital, Khulna",04 September 2023,"Environmental Safeguards Specialist, Civil
Engineer, and Procurement Expert"
"Construction of 50 Bed Isolation Unit & 10
Bed ICU/CCU and
Installation of Medical Gas System at Sheikh
Sayera Khatun Medical College Hospital,
Gopalganj",05 September 2023,"Environmental Safeguards Specialist, Civil
Engineer, and Procurement Expert"
"Construction of 50 Bed Isolation Unit & 10
Bed ICU/CCU and
Installation of Medical Gas System at
Mymensingh Medical College Hospital,
Mymensingh",14 September 2023,"Environmental Safeguards Specialist, Civil
Engineer, and Procurement Expert"
"Construction of PCR Laboratory at National
Institute of Preventive and Social Medicine
(NIPSOM), Dhaka",26 December 2023,"Environmental Safeguards Specialist, Civil
Engineer, and Procurement Expert"
"Construction of PCR Laboratory at DNCC
dedicated COVID-19 Hospital, Dhaka",26 December 2023,"Environmental Safeguards Specialist, Civil
Engineer, and Procurement Expert"
"Construction of 50 Bed Isolation Unit & 10
Bed ICU/CCU and
Installation of Medical Gas System at Cumilla
Medical College Hospital, Cumilla",27 December 2023,"Environmental Safeguards Specialist, Civil
Engineer, and Procurement Expert"
"Construction of 50 Bed Isolation Unit & 10
Bed ICU/CCU and
Installation of Medical Gas System at
Chattogram Medical College Hospital,
Chattogram",28 December 2023,"Project Director, Environmental Safeguards
Specialist, Civil Engineer, and Procurement
Expert"
