0,1,2,3
Types of PPE,Description,Condition,Quantity
3. Safety Gloves,"Gloves protect hands from cuts, burns, abrasions and other
injuries.",Good,Sufficient
"4. Ear plugs (Hearing
protection)","Ear plugs is necessary when working around loud noise
environment",Good,Sufficient
"5. Protective footwear
(Boots)","Used to protect against foot injuries caused by falling objects
or hot surfaces",Good,Sufficient
6. Dust Mask,"Used to protect against dust environment (respiratory
protection)",Good,Sufficient
7. Reflective Vests,"Help prevent accident by increasing the chances of being seen
and reducing the risk of collision",Good,Sufficient
8. Hand Sanitizer,"Antiseptic hand sanitizer with broad-spectrum antimicrobial
properties, provides instant protection by killing germs",Good,Sufficient
9. Face Mask,"Masks and respirators are effective at reducing transmission
of SARS-CoV-2, the virus that causes COVID-19, when worn
consistently and correctly.",Good,Sufficient
"10. Hand Wash, Soap","Handwashing with soap remains one of the best defenses
against the virus.",-,Sufficient
