0,1,2,3
Sl. No.,Morphology,Frequency,Percent
1.,Sq cell ca,974,52.1
2.,Adenocarcinoma,645,34.5
3.,Small cell ca,209,11.2
4.,Large cell ca,19,1.0
5.,Others,23,1.2
6.,Total,1870,100.0
,,,
