0,1,2,3
Sl. No.,Morphology,Frequency,Percent
1.,Acute Lymphoblastic Leukemia,38,13.1
2.,Sq cell ca,36,12.4
3.,Retinoblastoma,30,10.3
4.,Osteosarcoma,25,8.6
5.,NHL,25,8.6
6.,Ewing's sarcoma,22,7.6
7.,Hodgkins' Lymphoma,14,4.8
8.,Astrocytoma,13,4.5
9.,Acute Myeloid/Gralulocytic Leuke,mia 11,3.8
10.,Nephrpblastoma,9,3.1
,,,
