0,1,2,3
Sl. No.,Primary site of cancer,Frequency,Percent
1.,Lung,666,27.8
2.,Oesophagus,160,6.7
3.,Stomach,110,4.6
4.,Cervix,101,4.2
5.,Lymph node,90,3.8
6.,Liver,90,3.8
7.,Bladder,81,3.4
8.,Prostate,74,3.1
9.,Tongue,68,2.8
10.,Breast,65,2.7
,,,
