0,1,2,3
Sl. No.,Morphology,Frequency,Percent
1.,Sq cell ca,1693,57.7
2.,Adenocarcinoma,551,18.8
3.,Hepatocellular ca,111,3.8
4.,Duct cell ca,108,3.7
5.,Malignent tumour,102,3.5
6.,Small cell ca,88,3.0
7.,Transitional cell ca,74,2.5
8.,NHL,69,2.4
9.,Renal cell ca,20,0.7
10.,Papilary ca,18,0.6
,,,
