0,1,2,3
Sl. No.,Morphology,Frequency,Percent
1.,Sq cell ca,1400,64.0
2.,Adenocarcinoma,455,20.8
3.,Small cell ca,223,10.2
4.,Others,111,5.1
,Total,2189,100.0
,,,
