0,1,2,3,4,5
Year,,No of patients,,Spectacles provided,Referred to base center
,,registered,,,
2021,"5,46,664","5,46,664",,"56,454","3,233"
2022,"6,02,489",,,"42,357","4,328"
2023,"4,36,927",,,"40, 069","9,896"
