0,1
Type of modern medical equipment,Number
MRI Machine,15
CT Scan Machine,20
Auto-analyzer Machine,306
Echo color Doppler Machine,73
Bronchoscope Machine,17
Brachytherapy Machine,5
Cobalt Machine,4
Ultrasound Machine,155
X-Ray Machine,170
