0,1,2,3,4,5,6,7,8
OP Indicators,"Unit of
Measurement","Means of
Verification/
Source","Baseline
Value
(Year)","Yearly
Target,
FY
2021-
2022",,Achievements/,,"Reasons
for
shortfall
(if any)"
,,,,,,Progress,,
,,,,,,against yearly,,
,,,,,,target (July,,
,,,,,,2021-June,,
,,,,,,2022),,
"Number of
registered
patients of
Leprosy per
10,000
population","Rate per
10,000
population","MIS
Leprosy","0.23
(2015)",0.12,0.13,,,"Due to
COVID
19
Pandemic"
