0,1,2,3,4,5,6,7,8,9,10,11
"Sl
No.",,,Name of institution,,,Estd. year,,,Seats,,
,1,,,"Armed Forces Medical College, Dhaka",,,1999,,,125,
2,,,"Army Medical College, Chattogram",,,2014,,,50,,
,3,,,"Army Medical College, Jessore",,,2014,,,50,
4,,,"Army Medical College, Cumilla",,,2014,,,50,,
,5,,,"Army Medical College, Rangpur",,,2014,,,50,
6,,,"Army Medical College, Bogura",,,2014,,,60,,
,Total seats,,,,,,,,,385,
