0,1,2
Sl. no.,Name of Institution,Enrolment capacity
1,"Enrollment capacity of the government medical assistant
training schools (MATS)-16",1082
2,"Enrollment capacity of the private medical assistant training
schools (MATS)-200",13540
Total,,14622
