0,1,2,3,4,5,6,7,8,9,10,11
Type of institutions,,,"Number of
institutions",,,Estd. year,,,"Enrollment capacity
(No. of seats)",,
,Government Medical Colleges,,,37,,,1946 – 2020,,,4350,
"Armed Forces Medical Colleges and
Army Medical College",,,6,,,1999 – 2014,,,385,,
,Private Medical Colleges,,,66*,,,1985 – 2022,,,6097,
"Government Dental Medical College
unit",,,9,,,1960 – 2012,,,565,,
,Private Dental Medical College unit,,,26,,,1995 – 2016,,,1405,
Total,,,144,,,,,,12802,,
