0,1,2,3,4,5,6,7,8
,"RT PCR
Lab
(Govt.)","RT PCR
Lab
(Pvt.)","Gene
Expert
(Govt.)","Gene
Expert
(Pvt.)","RAT
Lab
(Govt.)","RAT
Lab
(Pvt.)","Total
Lab
(Govt.)","Total
Lab
(Pvt.)"
No. of Lab in 1st Jan 2021,51,63,24,2,40,0,115,65
No. of Lab in 31st Dec 2021,56,96,54,3,545,98,655,197
