0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"xes
dna
egA",latoT,,"705,41","582,7","093,36","567,31",-,"447,5","580,3","003,7","867,41","017,81",653,093
,"sry
5≤",elaM,"258,3",222,666,73,-,38,-,324,755,815,-,-
,"sry
5>",,496,"040,4","895,34","534,01",-,"114,3","289,1","834,3","521,7","398,11",522,182
,"sry
5≤",elameF,"820,3",391,234,43,-,84,-,563,123,791,-,-
,"sry
5>",,"339,6","038,2","496,81","952,3",-,"202,2","301,1","470,3","567,6","201,6",131,901
"latipsoh
fo
emaN",,,"akahD
,liautaM
,htlaeH
rehtoM
dna
dlihC
fo
etutitsnI","akahD
,ilahkahoM
,)H&RCIN(
latipsoH
dna
hcraeseR
recnaC
fo
etutitsnI
lanoitaN","akahD
,ragaN
algnaB-e-rehS
,)DVCIN(
esaesiD
ralucsavoidraC
fo
etutitsnI
lanoitaN","akahD
,ilahkahoM
,)HCDIN(
latipsoH
dna
tsehC
eht
fo
sesaesiD
fo
etutitsnI
lanoitaN","akahD
,TNE
fo
etutitsnI
lanoitaN",",ragaN
algnaB-e-rehS
,)UDKIN(
ygolorU
dna
esaesiD
yendiK
fo
etutitsnI
lanoitaN
akahD",",ragaN
algnaB-e-rehS
,)RHMIN(
hcraeseR
&
htlaeH
latneM
fo
etutitsnI
lanoitaN
akahD","akahD
,
)HNIN(
latipsoH
dna
secneicsorueN
fo
etutitsnI
lanoitaN","akahD
,ragaN
algnaB-e-rehS
,)OIN(
ygolomlahthpO
fo
etutitsnI
lanoitaN",",ragaN
algnaB-e-rehS
,)ROTIN(
noitatilibaheR
dna
ygolotamuarT
fo
etutitsnI
lanoitaN
akahD","anluhK
,latipsoH
BT","ihahsjaR
,latipsoH
BT"
epyT,,,"slatipsoh
etutitsni
ytlaicepS",,,,,,,,,,"slatipsoH
BT",
