0,1,2,3,4,5,6,7,8,9,10
Table 11.1. Number of cath-lab procedures performed in NICVD during 2015,,,,,,,,,,
"Coronary
angiography","Cardiac
cath","Other
angiogra-
phies","Angio-
plasty",Other interventions,,,,,,
,,,,PCI,PTMC,TPM,PPM,"EPS &
RFA",Other,Total
"3,452",99,112,02,"1,413",89,"1,077",552,130,69,"3,423"
