0,1,2,3,4,5,6,7,8
Table 11.3. Numbers of OPD and emergency visits at the NICRH in the last four years (2012-2015),,,,,,,,
Year,OPD,,,,Emergency,,,
,Total,Male,Female,"Child
(Under-5)",Total,Male,Female,"Child
(Under-5)"
2012,"59,221","33,073","26,148","1,803","3,606","2,305","1,301",177
2013,"163,029","81,753","81,276","2,425","3,720","2,220","1,500",107
2014,"201,195","97,585","99,274","4,336","4,493","2,530","1,963",105
2015,"174,037","86,565","84,562","2,910","4,479","2,545","1,836",98
