0,1
Title of article,Name of journal
"Examination of Huntington’s disease with atypical clinical features
in a Bangladeshi family tree-clinical case report",Wiley Publishing Group
"Molecular analysis of glucose-6-phosphate dehydrogenase enzyme
deficiency in Bangladeshi individuals: screening of deficiency
using both qualitative and quantitative enzyme assay methods and
detection of mutations in gene performing sequencing",PLOS ONE
