0,1,2,3,4,5,6,7,8
Division,Name of institution with location,Estd.,Optometrist,Refraction,"Ophthalmic
assistant","Ophthalmic
nursing assistant","Cath-lab
tech.",Total
Chittagong,"Bangladesh Jatiyo Andho Kallyan
Samity, Comilla",2008,25,0,25,0,0,50
Dhaka,"Bangladesh Islamia Eye Hospital, Dhaka",2008,25,25,25,25,0,100
,"Fashion Eye Hospital Limited, Fashion
Tower, 98/60A Boro Mogbazar, Dhaka",2008,0,10,10,0,0,20
,NICVD&H,2010,0,0,0,0,10,10
Total no. of institutions=4,,Total seats,50,35,60,25,10,180
