0,1,2,3,4,5,6,7
"Table 17.3. Number of desktop and laptop computers, monitors, printers, UPSs, and PDAs repaired
in FY 2014-2015 by the MIS-DGHS",,,,,,,
Institution,CPU,Laptop,Monitor,Printer,UPS,PDA,Total
DGHS,76,37,12,73,18,10,226
Specialized institutes,19,13,8,15,0,0,55
"Civil surgeon’s
offices",28,47,10,31,3,33,152
District hospitals,12,16,5,11,5,7,56
Upazila hospitals,29,280,16,51,10,392,778
Total,164,393,51,181,36,442,"1,267"
