0,1,2
"Table 8.4. Top 5 causes of death among children aged 5 years or less in upazila health complexes in
2015",,
Cause of death,No.,"Percentage of total
deaths (N=7,242)
reported from UHCs"
Pneumonia (J12-J18),729,10.07
Birth asphyxia (P21),449,6.20
"External causes (injury, poisoning and other external causes) of
mortality (V01-Y98)",222,3.07
"Bacterial sepsis of the newborn, Other septicemia ( P36, A41)",221,3.05
Low birthweight and prematurity (P05-P08),90,1.24
