0,1,2,3,4,5
"Table 15.7. Numbers of measles-positive, rubella-positive (IgM antibody) and total negative blood
samples (both measles and rubella) tested by the Measles Laboratory of IPH from 2011 to 2015",,,,,
Test,Year,,,,
,2011,2012,2013,2014,2015
Measles-positive,"1,788",714,77,143,158
Rubella-positive,672,481,639,223,152
Total negative,"1,633","1,359","1,047","1,676","2,530"
Total samples,"4,093","2,590","1,763","2,042","2,840"
