0,1
"Table 5.13. Report of Mega Eye Camp from
2017 to 2023",
"Free consultation and medicine
supply for eye care","85,955"
Cataract surgery,"6,756"
Spectacle supply,"22,613"
Glaucoma screening,"1,758"
Diabetic retinopathy screening,"1,578"
