0,1,2,3,4
"Table 4.2.3 AEFI reporting with investigation and causality assessment, Bangladesh, 2023",,,,
Year,"Total AEFI
reported","Total serious AEFI
reported","Investigated serious
AEFI (%)","Causality assessment
completed (%)"
2023,"1,712",32,100%,81.25%
