0,1
Table 4.1.1. Data collected from emergency obstetric care facilities,
Type of hospital/facility,Total number of facilities
Government medical college hospitals,36
District and general hospitals,61
Upazila health complexes,429
Union sub-centers,"1,314"
Community clinics,"14,234"
Government specialized hospitals,40
Private medical college hospitals,73
NGO hospitals/clinics,"1,610"
Private hospitals/clinics,"4,172"
Total,"21,969"
