0,1,2,3,4
"Table 13.7. Comparison of nutritional indicators from BDHS 2011 to 2022 (BDHS 2022, NIPORT)",,,,
Sl. no.,Sector/Topic,Benchmark year 2011,Assessed year 2022,Remarks
Nutritional indicator,,,,
1,Stunting (%),41,24,59% 
2,Underweight (%),36,22,61% 
3,Wasting (%),16,11,69% 
