0,1
"Table 4.7.3. Laboratories, wings, and units of IPH",
Laboratories,Production unit
"Microbiology Laboratories (MBL)
BSL2++ Virology Laboratories
BSL2++ Bacteriology Laboratories
Clinical Chemistry Laboratories
Clinical Pathology and Immunology
Laboratories
Public Health Laboratory (PHL)
National Food Safety Laboratory (NFSL)
Quality Control Laboratory","ORS
Diagnostic reagents, etc."
Wing/Unit,Support section
"Academic Wing
Food Safety Unit
Epidemiology Unit
ICT Unit","Workshop Section
Administrative Section
Procurement Section"
