0,1,2,3,4,5,6,7,8,9,10
Table continued...,,,,,,,,,,
"Sl.
no.","Name of
specialized
hospital",OPD visit,,Emergency visit,,Admission,,ALS,BOR,"No. of
beds"
,,Male,Female,Male,Female,Male,Female,,,
14,"Shaheed Sheikh
Abu Naser
Specialized
Hospital","56,748","66,058",935,659,"2,967","1,856",11.15,73.23,250
15,"Sheikh
Fazilatunnessa
Mujib Eye
Hospital
and Training
Institute","69,140","71,156","2,023",1021,"4,256","4,099",2.39,55.12,100
16,"Sheikh Hasina
National
Institute of
Burn and
Plastic Surgery","36,073","36,079","6,571","6,341","3,094","2,971",29.33,100.00,500
17,"Sheikh Russel
Gastroliver
Institute &
Hospital","69,019","55,865","2,721","1,934","4,027","3,183",11.46,90.03,250
,Total,"2,059,272","1,926,462","312,776","208,854","177,717","103,122",13.19,86.48,"7,820"
