0,1,2,3,4
Table 1.12. Health workforce in Bangladesh up to December 2023,,,,
"Doctors registered with Bangla-
desh Medical and Dental Council
(BMDC)","141,999",,"Medical technologists working
under MOHFW (HRIS, DGHS)","9,425"
MBBS,"128,411",,"Population per all registered
doctors","1,204"
BDS,"13,588",,,
"Doctors working under MOHFW
(HRIS, DGHS)","29,743",,"Population per doctors working
under MOHFW","5,749"
Postgraduate doctors (BMDC),"20,683",,Population per registered nurses,"1,945"
"Nurses registered with Bangladesh
Nursing and Midwifery Council","87,933",,"Population per nurses working
under MOHFW","4,188"
"Nurses working under MOHFW
(DGNM, MOHFW)","40,831",,,
