0,1,2,3,4,5
"Table 5.14. Total number of patients attending government-run Homeopathic Medical College
Hospital, 2023",,,,,
No.,Tape of care,Male patients,"Female
patients",Child patients,Total patients
1.,Outdoor,"20,845","26,445","20,155","67,449"
2.,Emergency,"1,785","1,456",668,"3,909"
3.,Indoor/admitted patients,203,340,129,672
4.,Pathology,701,838,31,"1,570"
5.,Antenatal care,-,527,-,527
