0,1,2,3,4,5,6,7,8,9,10,11
Year,,Outdoor Patients,,,,,,Indoor Patients,,,Total Patients
,,Male,,,Female,,,Male,,Female,
2001,558,,,538,,,463,,,493,2053
2002,562,,,539,,,472,,,496,2069
2003,580,,,562,,,502,,,525,2169
2004,596,,,575,,,526,,,509,2206
2005,602,,,607,,,514,,,534,2257
