0,1,2,3,4,5,6,7
,Name of Test,,,,,,
,,,,,,,
,,"Culture
(Blood & others)",ASO,WIDAL,,STAIN,
Year,CRP,,,,RA,,Total Test
,,,title,,,(Giam & z-n),
,,,,,,,
2001,1016,610,905,430,210,20,3191
2002,1060,632,1010,450,225,19,3396
2003,1116,695,1100,465,244,26,3646
2004,1148,719,1130,496,249,23,3765
2005,1190,735,1147,479,251,27,3829
