0,1,2,3,4,5,6,7
,,Type of anti rabies vaccine,,,,,
Sl.,Period of time,For man (5 cc),,,For animal (10 cc),,
No.,(year),,,,,,
,,CC,Ampoule,Course,CC,Ampoule,Course
1,2000-2001,3283700,656740,46910,433700,43370,1033
2,2001-2002,3672400,734480,52463,98100,9810,234
3,2002-2003,3381300,676260,48304,126100,121610,300
4,2003-2004,3698600,739720,52837,382400,38240,910
5,2004-2005,2814100,562820,40201,403900,40390,962
