0,1,2,3,4,5,6,7,8,9,10,11
,Sl. No.,,,Occupational Status,,,Cases,,,,
,,,,,,,Number,,,%,
1,,,Unknown,,,28,,,20.5,,
2,,,Unique/ Loyal/ Tokai/ Begging,,,24,,,22.5,,
3,,,Services,,,16,,,15.5,,
4,,,House Wife,,,13,,,12.7,,
5,,,Business (small in type),,,11,,,1.8,,
6,,,Rickshaw Puller,,,5,,,4.9,,
7,,,Farmer,,,3,,,2.9,,
8,,,Drug Seller/ Injection Pusher,,,2,,,2.0,,
,,,,Total,,,102,,,100.00,
