0,1,2,3,4,5,6,7
Cases,,Number as of end,,,Number of cases,,Total
,,2003,,,reported in 2004,,
New HIV Cases,363,,,102,,,465
AIDS Cases,57,,,30,,,87
AIDS Death,30,,,14,,,44
