0,1,2,3,4,5,6,7,8,9,10,11
,Year,,,No. of Batches,,,No. of Persons,,,Remaks,
2002,,,6,,,140,,,,,
2006,,,5,,,120,,,,,
2007,,,2,,,48,,,,,
,Total,,,13,,,308,,,,
