0,1,2,3,4,5,6,7,8,9,10,11
,,Year 2001,,Year 2002,,Year 2003,,Year 2004,,Year 2005,
Sl.,Name of,Incidence,CFR,Incidenc,"e
CFR",Incidence,,Incidence,CFR,Incidence,CFR
No.,Division,,,,,,CFR,,,,
,,Rate,,Rate,,Rate,,Rate,,Rate,
,,,,,,,,,,,
1,Barisal,0.000,0.00,0.002,0.00,0.000,,0.000,0.00,0.000,
2,Chittagong,0.000,0.00,0.001,0.00,0.000,4.76,0.000,0.00,0.000,0.00
