0,1,2,3,4,5
,,,,Percentage,
Pre School aged children,,,49%,,
Pregnant Women,,,46%,,
Non Pregnant Women,,,33%,,
Adolescent in country,,,23-29%,,
Adolescent in the CHT,,,43%,,
