0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
,Year,,,No. of Cases,,,,,,,,,,
,,,,Female,,,Male,,,Unknown,,,Total,
1989,,,0,,,1,,,0,,,1,,
1990,,,0,,,2,,,0,,,2,,
1991,,,2,,,4,,,0,,,6,,
1992,,,0,,,2,,,0,,,2,,
1993,,,2,,,10,,,0,,,12,,
1994,,,4,,,9,,,0,,,13,,
1995,,,1,,,9,,,0,,,10,,
1996,,,6,,,23,,,0,,,29,,
1997,,,2,,,17,,,0,,,19,,
1998,,,1,,,11,,,0,,,12,,
1999,,,4,,,16,,,0,,,20,,
2000,,,8,,,23,,,0,,,31,,
,Total,,,30,,,127,,,0,,,157,
