0,1,2,3,4,5,6,7,8,9,10,11
Sl.,Name of the,2001,,2002,,2003,,2004,,2005,
No.,District,Case,Death,Case,Death,Case,Death,Case,Death,Case,Death
1,Barisal division,49,0,26,1,23,1,15,2,24,0
2,Chittagong division,4,0,1,0,0,0,0,0,0,0
3,Dhaka division,2714,4,5512,33,4661,24,4657,20,7361,14
4,Khulna division,27,0,39,0,26,0,43,0,62,0
5,Rajshahi division,1489,1,2532,2,1403,2,1205,3,1058,0
,Total,4283,5,8110,36,6113,27,5920,25,8505,14
