0,1,2
"5. Management of moderate and
severe acute malnutrition",,"20. Monitoring and enforcement to
nutrition related legislations"
"6. Strengthen Nutrition services for
elderly persons",,"21. Strengthen nutrition supply
chain management"
"7. Strengthen Nutrition services in
emergencies",,"22. Monitoring, surveillance,
survey, research and evaluation"
"8. Growth Monitoring and Promotion
(GMP)",,"23. Nutrition Information System
(NIS)"
"9. Strengthen Deworming Program
for Children 24 to 59 months old",,"24. Strengthen nutrition services in
urban areas, especially in slums,
Garment industries and other
sectors and hard-to-reach areas"
"10. Prevention of overweight and
obesity",,"25. Strengthening and expansion of
IMCI-Nutrition corner"
"11. Social Behavior Change
Communication (SBCC)",,"26. Activity for Forcibly Displaced
Myanmar’s Nationals (FDMN)"
