0,1,2,3,4,5
,Type of facility,,,Number,
Health Post,,,73,,
Primary Health Center,,,45,,
Community Clinic (MOH),,,37,,
Diarrhea Treatment Center (functional and on standby),,,10,,
Field Hospital,,,3,,
Health and Family Welfare Center (MOH),,,7,,
Secondary Health Facility (including surgical and non-surgical),,,8,,
Sub-center (MOH),,,6,,
Upazila HC and Sadar Hospital,,,3,,
WFS,,,10,,
,Total,,,210,
