0,1,2,3
Name of the institute,"2009
(Number of
students)","2022
(Number of
students)","Change in the
number of foreign
students"
Government medical colleges,50,137,87
Private medical colleges,474,1970,1496
Government dental colleges and unit,2,5,3
Private dental colleges and unit,40,7,-33
Total,566,2119,1553
